hash	quantidade_linguagens
415bbc74aacd53a120e54a663e941b1809982dbd	1
415d85102d5aa5f96f4f11a17c86b59bb9cc0d56	1
415e3d3e90ce9e18727e8843ae343eda5a58fad6	1
4160a39a20eebeb63a59eb7597a91b961eca6388	1
416f1de878ef97e27e27508914f7ba8599a0be22	1
4170524ac3b45185704fcfbdeeb71b0b05dfa0a1	1
41727ff06111117bdf86b37db198217fd7a143cc	1
418ade7849ce7641c0f7333718caf5091a02fd4c	1
418aeea3d83b0b6021bac311d849570acfc6e48c	1
418bb509ffcb0e25ab4390563c6c47f0458583eb	1
419c8d97ce8df7d5004ee0b566bc5e095f0a6ca8	1
41abc210ac4e8cfa184483c9ff1c0cc04fb3511c	1
41bd3645bdb616e1248b2167ca83636a2653f781	1
41bdc78544b8a93a9c6814b8bbbfef966272abbe	1
41c4e0214c286f28830cca54423b5db57e7c0ce4	1
41cad602709436628f07b4c4f64e9ff7a611f687	1
41f214b121b837fa30d9ca5f2430212110f5cd9b	1
41f4677e2eaa587b80eb9801150c1b402344c43d	1
4211bfc8f15746be4019bba557e29a7ba83d54c5	1
4225bf90af74557deaf8fb6b80b0705c9621acfc	1
423750573d07f1a463f115ef37182c1825080da4	1
423b4b719afd5ef4e6e19d8447fbf7b6bc0d0a25	1
4241ae6fbbf1de9658764a80944dc8108f2b4154	1
42459e4273c2e47a3232cc16c4f4fff3b3a35c38	1
4253f96a58486ffe84b61c0415bb234a4632ee73	1
425aa970f6366874c61aa1466527fced5501e476	1
426ccab85e7e0da562643200637b99b6a2a99449	1
427215d85e8d1476da1a86b8d67aceb485eb3631	1
427de0594d05a8222f55b2894311e648ba1be991	1
428c3d9adfb446e8492b1c2b7affb3d34072ff46	1
4291086b1f081b869c6d79e5b7441633dc3ace00	1
429f009d2b2c09028647dd4bb7b3f6f414bbaad7	1
42a11261b9dad2e48d70bdff7c53dd57a12db6f5	1
42c0d9813df3035728b36116a6ce9116e6fa8ed3	1
42cb14b110a5698ccf26ce59c4441722605a3743	1
42d40581dd919fb134c07027ca1ce0844c670daf	1
42ebe6caa8e85ffa9c8a171bda668ba1acc7a5e6	1
4317db7498eaa5a37068052bb0310fbc6a5f78e4	1
4327ea96b3de89440693e06d03038121aa1fdcea	1
434e291eebcd8f56771ac96b37831634fa52b6a8	1
4350a11c663b0d75f8119743bffb7736d87abd4d	1
435a2ca802358a3debb6d164d2c33049131df81c	1
435e21f05001fb03f9f186fa7cbc69454afd00d1	1
43629f8f5ea32a998d06d1bb41eefa0e821ff573	1
436b5ab679fd27afa3d99c023dbe103113da4fee	1
4372cdf45d0f49c74bbd4d60db7281de83e32648	1
4374f256ce8182019353c0c639bb8d0695b4c941	1
4374fa2aba383db6526ab36e939eb1cf8ef99879	1
43761473c254b45883a64441dd0bc85a42f3645c	1
43830a372fc51a8793199d04a34c3f4ebdfccc7b	1
4397b3376dc4e4cb1c991d0aed61ce6482614196	1
43a0757fb33769d9ad4ca09e8f2ac572f9f6a491	1
43a6684519ab0a6c52024b5e25322476cabad893	1
43b2f4ef399e2fd7240b4eeb0658686ad95f8e62	1
43d1b6b266363ae7545d5d49851034eaeec7bebb	1
43da5f2e0d0c69ded3d51907d9552310a6b545e8	1
43daa2ef088bf928a2386fa19324628c3f19b807	1
440204734e9a1687cb9887e1c887173d23c5a93e	1
4406d407ad363ee7e4795ee290c9d2430b0413f8	1
441026fcb13ac23aa10edc312bdacb6445a0ad06	1
44260a552cd4ee50ee11eee45164c725f56f7027	1
4440f0c57e440488d7e653417b2547eaae8ad19c	1
4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc	1
445a5a42c500ceb80f8fa7f2c11f3682538033f3	1
445bddeee657fdc8d2a0a1f0de12975400d4fc1a	1
445c8fb0ebff85195be94cd9f7e1df89cade5c7f	1
447558595a3650db2886cd2f416ad0beba965801	1
447c1f038a31378ab9589965c098467d9ea6cccc	1
447c88f4884fe30a25d38c331c31d820a19f8c93	1
4482f9207027de8f36630737ae085110896ea849	1
448a16182065bd08a202d9057dd8ca541e67996c	1
44a524e367597af58d6265ae2014468b334d0309	1
44af526a6fc5e898bc1e0132b2af9eb3a9b2c466	1
44afb3a04391a74309d16180d1e4f8386fdfa745	1
44b7f486c0143f68b56c34e2d01e146ee445134a	1
44c3feb604944599ad1c782a9942981c3991fa31	1
44ceb8e2e7e888391e8a941127171d6366770df3	1
44ded3ff35b8264f54b5a900cab32ec489d9e5b9	1
44f591aa8f7091e6ca6cb418e428ae6d4ceaf77d	1
4504a081af71514bb1828048363e6540f797005b	1
450baca94f475345542c6953832650c390889202	1
451a2886b6bf90e2fb378f7c46c655450fb96e81	1
4520d973c81fecfebbeacd2ef2f1849d763951c7	1
453393369dc9806d2455151e329c599684762428	1
4535a059e4e24ca11a2ef0b4d754f262398bcece	1
45419497309ffbf27c17ea7938499aca99168927	1
454a11a1c9c686c78aa97954306fb63453299760	1
45582f1f97f49e2abfdba1463d1e1027682d9856	1
455b47d3756aed162d2d0ef7f40b549f3b5b30fe	1
457b859450a37cba10ff3c431eb4aa67771122e3	1
459ae818fc8dae717549810150de4d191ce158f1	1
45a7a62797e64e8abbae35d4859097c26f1874b1	1
45c1380358b12bf2d1db20a5874e9544f56b34ab	1
45d4a901478c6a8f396c8b959dd6cf8fd3f955b6	1
45e093ae2830cd1264677d47ff9a95a71f5d9f9c	1
45eec046391afabb676b62b9201da0cd530360b4	1
45f6fad84cc305103b28d73482b344d7f5b76f39	1
4601a9bfdc934d7ac32619ce621652fad0cf452b	1
4609ffee1744ecd16aac09303b1783bf0a525816	1
462fca2c666e0cd2b60d6d2593a7216a83047aaf	1
4647a68e364401e81dbd370728127d844f221d93	1
4683f42fde3977bdb4e8a09622788cc8b5313778	1
46844402bca7a38fc224483ba6f0a93c4613203f	1
468f6eafa6c44cb2c5d8aad35e12f06c240a812a	1
469bebc17855720e43f0c8209c88a57d2b55f6de	1
46a8443f76cec4b41ec736eca396984c74664f84	1
46b842a6bc897198b83f41ac85c92864b991d7e9	1
46bc88391d89d5fda4ce689e18ca080bcdd29ecc	1
46c8ec2b9bccb8ccabff52d998c5eee77a228348	1
46dd48442204207b52c16065ad67d294194afd8d	1
46e3d3ad195dcdc1af1795c96b6e0dc778fb6881	1
47068ae07a5fa3aa9a1879cdfe98a9ce0f339299	1
470990fee0182566d439ef7e82d1abf18b7085d7	1
471a3e41a449d7c753bc4edbba4239501bb62ba8	1
47338393f1f79558f6144213409f09f81d7c4837	1
4733fb11f6bec6524bb8518c5e1a699288c26bac	1
474a3db19498765f0118ba3dbc0b1cc90b0097fc	1
4751b606fa38edc456d627140898a7ec679fcc24	1
475cc4fbdf51c865b291d252d81a58bad05de0c7	1
4767f24ea4c1e3822ce71a636c341e8ad8d07aa6	1
476e4926e2773588eab10dd3036f27e1411521b5	1
477ee93a3f735be33bc1e726820654cdf6e22d8f	1
478f392082b66d38f54a02b4bb9c41be32fd6593	1
47968d26a2fd3ed52da70dc09210921d612ce44e	1
47c33179f9a15ae95cc1579a421be89378602656	1
47cef07bb09779df15620799f3763d1b8d32307a	1
47d1b302b5b23d94e875b77b9b9a8c4f5622c9da	1
47e8e6ceef979327614d0b8f0c76c6ecb18e09cf	1
47eb44b2e90ca88a08dca9f9a1aa9041e9587f43	1
47ff9a241243db9359f10216bcf401baaa36d0b4	1
480641e3599775a8895254ffbc0fc45621334f68	1
480b995a31727593f58b361af979054d17d84340	1
4818204506e8e94645b52adb9426bedfa9ffdd04	1
482c5a82b4d79e7a19614f5a67dc24593046cefd	1
482cdf8c090e0f1179073034ebcb609ac7c3f5b3	1
482da92095c4d48f8784b1f00dda4f81c28d2988	1
48305e8ffe5246d67570b64096a96f8e315a7281	1
483ed864d69f307e9e3b9dadec048216100c0757	1
485b06aadb933190f4bc44e006076bc27a23f205	1
487afc371e5c0dfbbc07cd002333c5bcd949d0f4	1
48856286b64e4b66ec62b94e504d0b29c1ade664	1
48870911974adddaa4c99c8089e79b7d787fa820	1
48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39	1
4891c4d8742b9dabd67e7250840e3434865aebed	1
489b6050f6c53fe7b24c4bed3eeb9c25543960e2	1
48a9880c6ac38f4d215f9143baf3d6e6062a1871	1
48a992727d82cb7db076fa15d372178743b1f4cd	1
48d9951d879e0c8cbb59d4b64ab59d53ef88310d	1
48f0ea79f99174fb0a62cb2354e13496ce5b7c44	1
48fbf6a88d4822a1e5470cf08f29464511bd72c1	1
4910365631eabbb208961c36149f41cc8159fb39	1
4917c8f355717bb636d763844528b1fe0f95e8e2	1
491e7a841ed9a754796d6ab047a9fb16e23bf8bd	1
4923de56ec94fff7770df259ab7f2288a74feb41	1
4924b37ee01f71ae19c94a8934b80eeb2f677932	1
49264e0037e313a0a3e033450b5c184112516d8f	1
4943ba16bbc2db05115707b3ff7b4874e9e3c560	1
4951229576d6892dc58ab8c572e73639ca82d80c	1
4963fe4932a0a4e1e982642226174e9931d09541	1
4969c06a0d83c9c3dc50b8efcdc8eeedfce896f6	1
496fc8b2a7f5997acaaec33cc44d0b8dba5fb5e1	1
4971613c1639d8e5f102c4e797c3bf8f83a5a69e	1
4973019630d51ad76b7c1a4141ec7a33053a7d21	1
497de07d89c1410d76a15bec2bb41f24a2a89f31	1
49847ae69a4e1a97ae7f2db5e217c77721e37948	1
499350a5a6e7512d9ed369ed63a4244b6536f4f8	1
49a4cee2feef7deaf9d89e5e793a8824930284d7	1
49ab94d0052672d4fb642505d44b94a18abea332	1
49ba8cc24e9f009ce30d2c2eb9eefeb9be4ce1d0	1
49bcb19be5e0320e7e1535f34fe00f16a3cf3b28	1
49be4f7b82eba2363bb8d4090950dad976a77a3a	1
49c68f5f892d8c2be00e0a89ff2a035422c03b59	1
49d31c2f389acfe83417083e1208422b4091cd9e	1
49de453c8d4942d09fab230e8f242300c831e2a7	1
49dfc1584c5b8e35a4ffabf8356ba3df025e8d3f	1
4a04f814b15762eb446a5ead4d69d021512df6f8	1
4a07f949c171da6aa9a6e6c19421b0df16297180	1
4a16daeaf139be20654ef58a9fe4c79dc030458c	1
4a184233f21645cf0b719366210ed445d1024d72	1
4a334bbf5584de37c6f5a47c380a531c8c4b140a	1
4a342f01e5439b9bb901aff1c6c23c536baeeb3f	1
4a491b1ab11ca0556d2fda1ff1301e862a2d44c4	1
4a5988accbb770b74105baacd5a034689272128c	1
4a59cfaf9ab3d48fca4a15c0d2674bf7138e3d1a	1
4a6e0e1e0e2c3facebc17e0db38c5b4d4cb05bd0	1
4a7814762adf4f56f932d95146c7e4126d872114	1
4a7a4e42db8ff757cdf3f4a824f66426036034ef	1
4a84c36009be10dbd83051ac1771662c056e4977	1
4a91f2069f7145aab6ba2d8cfe41be8a110c18a5	1
4a9852c31c2fd0c0e72fbb689a586aabcfb11cb0	1
4a9d46a9fe14401f21df69cea97c62396d5fb053	1
4aa7afb0ee20a97fbf0c5bab3df028d5fb85fdab	1
4aaacbb1e628a80803ba1a55703db38fccdf7dbf	1
4ab7d19776011288b875abd3eef1e1f6f75289e2	1
4ac06a1e013cf5fdd963317ffd3b968560f33bba	1
4ae457ff1bf80e8b61286cd125ca794b25564e86	1
4afa5f9617927453ac04b24b584f6c718dfb4f45	1
4b0faa90fa8b9e1776c86db716894dcd7e6b4834	1
4b1b9c0522628887195bad3a6723f7000b0c9a58	1
4b22d704e4794af63a5a2d633385fd20948f6f90	1
4b2b64d5a6ebc84214755ebccd599baef7c1b798	1
4b33a0fd199fd445b15a49927ea6a9a153e3877d	1
4b38e7a3e20917e5c3329d0d4e9590bed9d578ab	1
4b6184336ebb5c8dc1eae7f7ab46ee608a748b05	1
4b73f58f32914d0081d79a79e53a3215c8c1ea56	1
4b7e1d6a3a52ec6cf826a971135a38b0f74785d2	1
4b8be6ed64763327018ac1c076f81ddffa87855e	1
4bb584a35f87af42d6cf09d15e9ce8909a839145	1
4bbdf555f88baeae0fa804a369a81a83908bd705	1
4bc629658e7b7d17c9ac3fe0da7dc5df71f1b85e	1
4bcc606225f15bac0b07780e74f667f6ac283da7	1
4be817e8b03e7e92517e91f2dfcc50865e91c6ea	1
4bfe7c9f7991d534c8b9fbe153af9d341f925f98	1
4bff3bfbe90d10451e4638c2118d1ad1117bb3e3	1
4c03b862b12f980456f9de92db6d508a4999b788	1
4c0ee937c0f61c4fc5f5d32d9bb4c67428012a60	1
4c0faba32fddbd0745cbfaf1e1aeb3da5d35b9fc	1
4c1360818fc8948e9307059fba4dc47ba8ad255d	1
4c185ce06dca14f5cea192f5a2c981ef50663f2b	1
4c34815784e9ffda5733225c7d95824f96375e36	1
4c3e18f1724ab39bfef10c189a5b52036a744d55	1
4c4bb4780eb0d3fc4cacfc4cfcc0b07e2eaf0595	1
4c650bb775ab849e48202a4923bac93bd74f9982	1
4c654e4d1542f329ed561fd95ccd80f30c6872d6	1
4c70e1025bcd9b7694b95dd552499bd83cd6141d	1
4c7a23f82ef09127b0ff28366d1cf31316dd6cc1	1
4c87308bdea31a7b4828a51f6156e6f721a1fcc9	1
4c9aadca8f89e349c999f04e28199e96e81aba03	1
4c9d4eefd8064a0285f9718ef38f5617d7f9d6fa	1
4ca3f5f486759660b87d7c146f1fdc11264f56eb	1
4cc0286f2f3780abc6084bcdae5dce595daa3c12	1
4cd5081e58810d3394d27a67219e8e4e0445d851	1
4cd581ec041912cf199c5512fe6d1dcaec0594c0	1
4cd6ca02c7957aeb2de3eede08b0754332a77923	1
4cd7bad70e23e4e19be8ccf7b9f245445b2b3b80	1
4cdbce5d9bf2fe596bb6acd7d6611f9e8c253a76	1
4cf373f7352f5d95f0bf6512af8af326b31c835e	1
4cfed6b0a625593fb43876f04badc4dd99799d86	1
4d00135a680727f6c3be78f8befaac009030e4df	1
4d06dd537f95683aba3651098ae288b7cbff8274	1
4d17cacf066d9492fc04eb3a0b16084b47376d81	1
4d21b5c077db50c2a54b7f569d20f463cc2651f5	1
4d42ca1b5849518762d110f34b6ce2e03d6df9ec	1
4d4957f12a6aa0becc9d01d9f97061e1e3d809c5	1
4d4f1db1701f09177896a38e43fd0c693835f03b	1
4d6b666cd0291abd618c3b95cdbb51aa4208e748	1
4d6d4b43c6186a13e67b92eaf70fe1b70ea24a09	1
4d80f8b3e1b00a3edcee0774dc9c2f4c78f9e663	1
4d8176d1e9ef5cbd2b3fcacd9b9a4c8e482fb424	1
4d8a912699683b973eee76d4e91447d769a0cb0d	1
4dc1a2d7931017d3625f2d7cff70a17ce58b53b4	1
4dca6ea1d9432052afb06baf2e3ae78188a4410b	1
4dddb2fd0b01cdd196101afbba6518658a2c9e07	1
4de30e5500eaeb49f4bf0b7a07f718e149a2ed5e	1
4de930efc23b92ddf88ce91c405ee645fe6e27ea	1
4debf8f25184b7283681ed3fb5e9e887d9d4fe22	1
4e0d9b0b9740d258ade40cce248c93777362ac1e	1
4e1cf0d3e6f6fe2552a269def0af1cd2403e266c	1
4e1cfff53429c49c87d5c457a18ed435520044fc	1
4e2024624e678f0ebb916e6192bd23c1f9fdf696	1
4e260b170e17705c4c9ccf787be7711b63a40868	1
4e2ee9c3f6050d773f8bbe05bc0edb17f1ff8371	1
4e3b43c3d8844402c04a66b55c6c940f965109f0	1
4e46b792ce973ac0c652fb330055f41aca1981c8	1
4e5473862e6852b0f3802b0cd0c6fa10b5253291	1
4e664c75d0b280a052eb8b5e81aa41944e593c52	1
4e78c724d47e2342aa8fde61f6b8536f662f795f	1
4e7c22d447bb6d7e37bfe39ff658486ae78e8d77	1
4e914bbe371433f0590cefdf3bd5f3a5710069f9	1
4e97fdb86d0a0141ec9a052c6e691fcd07bb45c8	1
4e9a0b05257f29cf4b75f3209243ed71614d062e	1
4e9b94b641755f359542b246cc0c555fa3bc6715	1
4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7	1
4ea77014af0d6205b05503d1c7aac6eace11d473	1
4ea8df7403381d9b657b121b3c98d8081b27414d	1
4ea99936a1630f51fc3a2d61a58ec4a1c4b7d55a	1
4ebfdfaf23c6da8e3c182bf3ec2cb2b7132ef685	1
4ec0ef3a82125efc36173062a50624550a900ae0	1
4edbe1d7bcffcd6269f3b5eb63f710393ff2ec7a	1
4ef1b2869447411ad3ef91ad7d4891a83c1a509a	1
4ef3ede30181eca9add74305ad26dbcb0c3686a0	1
4ef83000184e8f13239a1ea2847ee401d81585fd	1
4efac90ed89a5c009108b641e2e95683791a165a	1
4efbc454ba68def5ef285b26ebfcfdb605b52755	1
4f05e2e2dc1a89f38cd9f0960a6561083d714f1e	1
4f085eea879e2be745f4d9bf57e8513ae48157f4	1
4f18296a1862fe54a4c58701a1f5ec6bd62a4d94	1
4f2a95f877d406a054f9f2253475fe58c76aa03d	1
4f2c04ea6673863b87ac7f186cbb0d911f74085c	1
4f304af1411e68851bdd00ef6140e9de4616f7d3	1
4f31d78716ac94c85c244efcea368fea202e2ed4	1
4f3555b217be8723e8045f9816d147b5f684ec57	1
4f38b1ac8e42727e18a2f0bde06d3bee8e77b250	1
4f5c987d8b1bd12814dc606ea69b6cfb88490704	1
4f5dc6fb9e50f2c41c4929b0d8c5824b2cca3d65	1
4f65a3e4eedaffa1efcf9ee1eb08f0b504fbc31a	1
4f663d4b8f0bec1b48da6fa091a7d29609980fa4	1
4f68e9661518463fca523c9726bb5d940a2aa6d8	1
4f6af7f69f29df8555a18b9bb7b646906b45924d	1
4f86915866703e2fcd1e34b3fc1181ec2ad78e54	1
4f90ce92778d0ee302e288def75591b96a397c8b	1
4fb975281634b8d49ebf013af9e502e67c28816b	1
4fbcc1a4cb20fe26ad0225679c536c80f1648221	1
4fbd01a3d44a0bcca888c49a77ec7cfd10e113d7	1
4fcd3fe49332baab0e424225ad10b76b47ebcbac	1
4fe9d0d31a32df392f4d6ced8e5c25ed4af19ade	1
4feaed4dea636cee4fee010f615881ccf76a096d	1
4ff542b70b92a6b81cce8b9255700b0bc0817edd	1
4ff67b720c02c36e54d55b88c2931879b7db1cd2	1
50000d0bbb983fa8c097b588d06b64df8df483bd	1
501e38a5531efbd77d5c73c0ba838a889bfc1d74	1
50220dead1650609206efe91f0cc116132d59b3f	1
504825938c0abfa2fb8ff8d529308830a5ae42ed	1
505d9dcb0f7ddf9d075e729523a33d38642ae680	1
506e9d6c2d4baaf580d489fff0690c0ff2ff588f	1
507d066ef432ea27d3e201da08009872a2f37725	1
50a53068c094d6cff37659da33c9b4505becd389	1
50c23ec146ee9abf28c9de87a5f7787d495f0b72	1
50f54462076648ac2e36c3f58f4dadd4babbf1c9	1
51093254bf879bc9ce96590400a87897c7498463	1
5117e0851348065ed59c991562c0ec80d9193db2	1
51217e69697fba92a06e07e16f55c9a52d8e8945	1
51300ba1cc2f487aefec6e6631fef03b0e08b298	1
5140422e0d7319a8e2fe07f02cbcafc4d6538732	1
51464af713d71802e3c6d5ac15f1a95132a354fe	1
515e592b9bea0612bc63d8e93239ff35bcf645c7	1
517298bafaaff0a8e3dd60dd055a67c41b545807	1
5186ddcf9e35a7aa0ff0539489a930434a1325f4	1
518b4ba5a7a56760902758ae0a2c6a392c2f4d37	1
518de223933eab0c5558741ce317f36958ef193d	1
51a92d67f53c08230734e74564c807043cbfe41e	1
51aa68e7d57e3217192d88ce90fd5b8ef29ec94f	1
51b0ae01709adc1e4a9245e158ef17b85a110960	1
51b5a4e3ef01e587797c0109159a8ad9d2bac77a	1
51be321b27825c01829dffd90f11bfff256f7e42	1
51c3241b6da39df30f016b63f43f31c4011222c7	1
51cdb67ff7c5f1242ac58c5aa603ceaf1793b788	1
51cf24b2a39138e6a7b5739ef59eb38cd7c39763	1
5224a7544c95552553e2e6be0b4a789956a6464e	1
5233252fce714053f0151680933571a2da9cbfb4	1
52346bf187b5a7f1c0fe9075b328b7ad6abe78f6	1
5241e4d7b177d0b6f073cfc9ed5444bf51ec89d6	1
524688ce87a15fc75f87efc8c039ba4c7d5c197b	1
526a80dd202bbca396687a502d52c27e06e97fff	1
527280358ec78988ac57e9809d2eb21fcd74caf7	1
527abd148e6b7aff8df92a9f1aa951e5bebac59c	1
5281e4bff9df31f1f91e22a0d1e9086b93b23d7e	1
52a00201fca331217c3b4b8b634f6a0f57d6b7d3	1
52cf331743ebd74194d6343a6c2ec52bb917c982	1
52e1890665410b4385e37b96bc49c5e3c708e4e9	1
53073c8d7e232151ea2ecd8a1243124121e10e2d	1
53110871935244816bbb9d131da0bccff734bfe9	1
532c34b5fbf1687df63b3fcd5b2846312ac943c6	1
532f5c5a547126c634fefd43bbad1dc6417678ac	1
53499d8d4c69142137c7c7f0097a444783fdeb90	1
537bc7c723439b9194a358f64d871dd326c18887	1
5381986e50dd6055f2b3b63281eaacffa0449da2	1
539851c66778f68a244633985f6f8d0df94ea3b3	1
53a712bae5dd919521a58d7bad773b949358add0	1
53b0dd6dc5957652f35964af16b892ec9af4a559	1
53b1794e54d0711ceb52505e0f74145270570d5a	1
53c000ccd5602536e28b15d9630eb8261b04a302	1
53c61a88bc47eb25d71832205056beaab95cf677	1
53da201749f8f362323ef278bf338f1d9f7a925a	1
53ed5d8fd8118ced1466e509606dd2f473707a5c	1
53f126082a8b3d094e48b159f0f0bc8a5db4b2f4	1
5409eb314c4e072b9760b8d30b985fa0bb96a006	1
540d4060e877a03ae95343c1a8560a26768585ee	1
5411543a310a470b1257fb93273cdd6e8dfcb3af	1
54220248886b5001fbbb9fa73c4e1a2cb9413fed	1
5429b85b9f6c2e640074176f36ff05fd5e4d1916	1
542d94a70c56aa386c8d4d793481ce181b0422e8	1
545e0586320ae6f16204ba548cf533ef75dc2fbd	1
54648cf1ec2d7f4b6a71767799c45676a138ca24	1
54655623a82632e7624714d7b2a3e039dc5faa7e	1
54720a14d85bc1197ded7cb09bd3ea790caa0b6e	1
547d690d676064069d44703a1917e0dab7e33445	1
548b5eaf23685d86f722233d8fbc21d0a4aecb96	1
5498c8a86b76ef089cfbd7ef8be014b61fa11c73	1
54a371700554ed21a5cb7db03126b6c95ae4cbd3	1
54d1763ac65c05aad27ad454b4e5a62ba8352d39	1
54d5ca871e72f2bb172ec9323497f01cd5091ec7	1
54d83fc74aa9ec72794373cb47432c5f7fb1a309	1
54e027adfa486cfcf993828512b2e273aeb163c2	1
54ec1a482dfc668127eaae57f135e6a8e0bc52da	1
55056f22c83b7c3520488b615e1577e0f895d75a	1
550fd08c2cebad61c548def135f67aba284c6162	1
553049ba297d89d9e8fbf2204acb40a8a53f5cd6	1
553054c1cb1e4e05ec86237afef76a32cd7c464d	1
5548b5220cfd496831b5721124189ff18fbb12a3	1
554b56687a19300a75ec24184746b5512580c819	1
554e095a62c4412c91f981e72fd34a936ac2bf1e	1
5562545b5562f6d12a4ef991fae158bf4ccf92b6	1
5563e6ddc3f7cb93d98b491194ceebdee7288d36	1
5566cdfedddef1f219aee33477d9c9690bf2f78b	1
5593523f968bc86d42a035c6df47d5e0979b5ace	1
5595c90f11c48164331a20bb9c66098980516e93	1
559792be727f4e731bfcb3935f5beec7749e9ce9	1
559906731f153c9b3a632c2839ed11669b76d593	1
55a183e6b8602369c04ea3836e05436a79fbc7f8	1
55b1e3bf62c564db7c919f5293ec1e755c2958d6	1
55d0333907117c9231ffdf555ae8824705993bbb	1
55e1b2343f4deb1a1b5726cfe1e23b2068217ff2	1
55e6dc49f1a381d9d511ee2f888fdc3e3c3e3953	1
55ea0a085290cd2c8cdfdd960a230cbc38ba8b56	1
55edae0226409de25e59922807cb09acb45731a2	1
56070d6289d47ba3f5918885954dcceb75606001	1
560a1346f87aabe126509bb24930106dea292b00	1
563d39c327606232e480602f7b36ea6cb31bc6f7	1
56465fb6a83aaa934a76615a8579100938b790a1	1
5649645d725c73df4302428ee4e02c869248b4c5	1
564f7cc2a51dcd2f28ab12a13394f31be5aa3c93	1
5668a41ab3f1753102a89757be013487544279d5	1
567356f471353fb5c676c77f5abc2a04631d50ca	1
56897b217a1d0a91c9920cb418d6b3fe922f590a	1
568d4cab5ba1cdee7bbf0133c676d02a98f6d7bc	1
568e8db44930fda4563c1e708a2440909fd8e5fe	1
56bb44ed9024849f64173f71583ecb7d873baba0	1
56c8ee0440d8555aa7822d947ba9091c8a791508	1
56e450c3adf75c707500d7231a78c9fc894c7f13	1
56f7b1bc95a2a3eeb420e069e7655fb181ade5cf	1
56fabfa18a6880b4cb66047fa6557920078048d9	1
570b5e854cecddd44d2047c44126aed951b61718	1
57202f5713afa2af20ffbb6ab5331481d0396f8d	1
572d210e2392f1fdf47ff2f38665372a6535c126	1
572ff74586d9b1daab904c6f7f7009ce0143bb75	1
57415dda6cf04e73ffc3723be518eddfae599bfd	1
57433015f856cc12753378254ce4f1c78f5d9c7b	1
574823bfab82d9d8fa47f422778043fbb4b4f50e	1
5755b3bf979cd04caa6feee07e403a5be5ac320e	1
575994cd42e83fd772a5f7ec98b2c56751bd3f65	1
578b0bc5e74e14de9ef4975f504dc698796bdf9c	1
578e634b4f1c1c684d4b4294f9e5281b2133b3ed	1
57971dba06346b2d7179294f4528b8d4427a7c5d	1
5799416ed454aa4ec9afafc895b4e31760ea1abe	1
579ffa5c96e1d292c060b3dd62811ff01ad8c24e	1
57ae483bad33059a885366d5445b7e1f6f29860a	1
57b56d3a5b9c00358814e76f3ee5b4bb353ad62f	1
57be09c6e8747bf48704136d9e3f92bfb93f5725	1
57e68e9cd65b4b8eb4045a1e0d0746458502554c	1
57ebd808a97d7c5b1e1afb937c2db22beba3c1f8	1
5800dc5c19f34e6e03b5adab1282535cb102fafd	1
58212de771c381cd4fa05625927080bf264e9584	1
584c6a2e8bc705072b09a9c4b55126d6f8ed4ad2	1
586a5180287262070637c8943f2f7efd652e4a2c	1
586a944ddd4d03e66dea1093306147594748037a	1
586cca384be6710b03e14bcbeb7588c1772604ec	1
5879037ddca4ab9a4002adf90fc7ce6c9f82f01b	1
58854564c7b8672090c25c4b1677d08620d870f2	1
5895d5c137c335e6b473e9dcb9baf748851bbc5f	1
5899741d0421391ca878da47907b1452f06aaf1b	1
58a0d7fe31de339c0117160567a5b33ad82b46af	1
58a226f29c04ee56bbb02cc661f020d568849cad	1
58a3122250d54de3a944c487776bcd4d1da4721e	1
58a6fe94cb851f71214dbefac3f9bffee437d6fe	1
58a898cb4459055bb488ca815c23b880c242a27d	1
58bdd544e2933a21a51eecf17c3f5f94038261b5	1
58ccd2d31e502c37e108b285bf3d343eb00c235b	1
58cf31cee7a456057f337b3102a03206d833d5e8	1
58d9c46929ca0828edde34d263700c3a5fe8dc3c	1
58ecb1dee1c46075d3e089980301ebfbe0bafd33	1
58ed8655136ff2fe5ff7796859bf6a399c76c678	1
591c546c536b42bef696d027f64aa22434f8c3f0	1
5922560a78d0dee61af8a33cc9cfbf4cfa291448	1
592387972912290c135ebecc91768a67f83a3a4d	1
5924af1566763e48c42028399ea0cd95c457b3dc	1
592acbf16821288ecdc4192c47e3774a4c48bb64	1
59302b600e8d5b77ef144e447bb046fd7ab72686	1
59643d1535eb220668692a5359de22545af579f6	1
5982632109cad48bc6dab867298fdea4dea57c51	1
599b3638384bfe49fa527bcb060f3f608a296996	1
59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b	1
59c4bd853abcea95eccc167a7d7fd5f1a5f47b98	1
59c816c1f24df0204e01851431d3bab3eb76719c	1
59cc65411f02c7e39a270fda3ecb4966d7b48d41	1
59e56bd63a5e023b797d82eb272cd074e3b4bfd1	1
59e63838913eee47f5c120a6c53d4565af638158	1
59ebef5978f80e2fdc7b4db4a28b668c5a39fbc3	1
59f81ea6bd8ef96c04a706a3ca453cd656284faa	1
5a07975ad0a36708c6b0a5b9fea1ff811d0b0c1f	1
5a0fdfada3a2aa50d7b947a2e958bf00cbe0d830	1
5a3de108f26e4b0dddadddbe8ccdb1dd5526771f	1
5a569d4e3ddaea2b6628d7ec1472a3e8bc410881	1
